,Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd,Class
14297,1,1,0,2,1650,1,118,1258,99.26,11.0,2
14298,2,1,0,2,1650,2,121,1125,99.39,1.9,2
14299,3,1,0,2,1650,8,123,1050,99.68,41.0,2
14300,4,1,0,2,1650,4,132,1119,99.85,8.7,2
14301,5,1,0,2,1650,9,121,1123,99.88,22.0,2
14302,6,1,0,2,1650,12,130,1077,99.91,45.0,2
14303,7,1,0,2,1650,7,119,1194,100.05,4.5,2
14304,8,1,0,2,1650,11,122,1091,100.21,13.0,2
14305,9,1,0,2,1650,3,120,1119,100.26,97.0,2
14306,10,1,0,2,1650,10,127,1129,100.32,22.0,2
14307,11,1,0,2,1650,5,119,1040,100.56,17.0,2
14308,12,1,0,2,1650,6,122,1071,101.1,181.0,2
14309,1,1,0,2,1000,7,121,1191,57.25,3.5,4
14310,2,1,0,2,1000,4,120,1098,57.32,17.0,4
14311,3,1,0,2,1000,11,117,1147,57.32,10.0,4
14312,4,1,0,2,1000,1,125,1130,57.41,1.8,4
14313,5,1,0,2,1000,12,133,1179,57.6,41.0,4
14314,6,1,0,2,1000,5,110,1089,57.68,14.0,4
14315,7,1,0,2,1000,9,128,1092,57.73,105.0,4
14316,8,1,0,2,1000,6,127,1060,57.77,46.0,4
14317,9,1,0,2,1000,8,121,1109,57.92,176.0,4
14318,10,1,0,2,1000,3,129,1224,57.95,27.0,4
14319,11,1,0,2,1000,10,122,1094,57.96,23.0,4
14320,12,1,0,2,1000,2,118,1114,58.19,31.0,4
14321,1,1,0,2,1650,7,121,1074,99.9,16.0,4
14322,2,1,0,2,1650,8,127,1066,100.04,8.0,4
14323,3,1,0,2,1650,3,131,1136,100.17,12.0,4
14324,4,1,0,2,1650,11,120,1121,100.19,14.0,4
14325,5,1,0,2,1650,2,114,1109,100.41,26.0,4
14326,6,1,0,2,1650,4,120,1090,100.44,4.1,4
14327,7,1,0,2,1650,12,126,1040,100.45,6.2,4
14328,8,1,0,2,1650,9,131,1077,100.48,23.0,4
14329,9,1,0,2,1650,10,120,1047,100.53,5.6,4
14330,10,1,0,2,1650,6,127,1013,100.54,7.2,4
14331,11,1,0,2,1650,1,118,1069,100.83,15.0,4
14332,12,1,0,2,1650,5,127,1068,101.16,80.0,4
14333,1,1,0,2,1200,2,129,1049,69.83,7.8,4
14334,2,1,0,2,1200,11,124,1201,69.85,7.1,4
14335,3,1,0,2,1200,8,130,1220,69.99,6.2,4
14336,4,1,0,2,1200,6,128,1220,70.14,3.3,4
14337,5,1,0,2,1200,10,122,1021,70.2,14.0,4
14338,6,1,0,2,1200,9,126,1064,70.24,36.0,4
14339,7,1,0,2,1200,4,123,1237,70.32,5.1,4
14340,8,1,0,2,1200,3,117,1113,70.4,8.2,4
14341,9,1,0,2,1200,5,125,1073,70.58,20.0,4
14342,10,1,0,2,1200,7,131,1043,71.38,331.0,4
14343,11,1,0,2,1200,1,124,1126,71.82,119.0,4
14344,12,1,0,2,1200,12,126,1093,71.96,221.0,4
14345,1,1,0,2,1650,6,133,1187,100.62,8.9,4
14346,2,1,0,2,1650,7,130,1032,100.99,7.0,4
14347,3,1,0,2,1650,4,129,1199,101.06,2.8,4
14348,4,1,0,2,1650,5,132,1215,101.14,10.0,4
14349,5,1,0,2,1650,10,121,1111,101.14,5.6,4
14350,6,1,0,2,1650,1,122,1108,101.17,6.7,4
14351,7,1,0,2,1650,8,125,1051,101.17,196.0,4
14352,8,1,0,2,1650,9,131,1142,101.19,13.0,4
14353,9,1,0,2,1650,12,117,1172,101.29,28.0,4
14354,10,1,0,2,1650,3,119,1165,101.37,28.0,4
14355,11,1,0,2,1650,2,125,1030,101.42,109.0,4
14356,12,1,0,2,1650,11,126,1184,101.63,42.0,4
14357,1,1,0,2,1200,12,125,1052,69.58,7.1,3
14358,2,1,0,2,1200,5,123,1187,69.82,17.0,3
14359,3,1,0,2,1200,9,119,1182,69.91,7.9,3
14360,4,1,0,2,1200,2,120,1027,69.96,3.5,3
14361,5,1,0,2,1200,3,129,1172,69.97,13.0,3
14362,6,1,0,2,1200,7,116,1038,70.1,6.9,3
14363,7,1,0,2,1200,11,118,1096,70.11,152.0,3
14364,8,1,0,2,1200,8,120,1088,70.28,18.0,3
14365,9,1,0,2,1200,6,124,1159,70.53,6.4,3
14366,10,1,0,2,1200,4,122,1129,70.64,27.0,3
14367,11,1,0,2,1200,10,127,1155,71.95,7.3,3
14368,1,1,0,2,1650,6,116,1053,98.97,8.0,3
14369,2,1,0,2,1650,1,131,1087,99.19,10.0,3
14370,3,1,0,2,1650,2,123,1043,99.23,6.1,3
14371,4,1,0,2,1650,9,113,1106,99.64,27.0,3
14372,5,1,0,2,1650,8,127,1053,99.74,2.5,3
14373,6,1,0,2,1650,7,115,1034,99.84,145.0,3
14374,7,1,0,2,1650,12,117,1148,99.89,82.0,3
14375,8,1,0,2,1650,10,124,1143,99.91,34.0,3
14376,9,1,0,2,1650,11,132,1132,99.93,5.5,3
14377,10,1,0,2,1650,3,123,1070,99.97,81.0,3
14378,11,1,0,2,1650,4,126,1192,100.52,6.4,3
14379,12,1,0,2,1650,5,111,1154,100.53,217.0,3
14380,1,1,0,2,1200,6,121,1158,69.5,1.9,3
14381,2,1,0,2,1200,9,125,1126,69.81,3.6,3
14382,3,1,0,2,1200,1,119,1042,69.83,22.0,3
14383,4,1,0,2,1200,4,127,1198,70.02,25.0,3
14384,5,1,0,2,1200,10,133,1074,70.04,9.0,3
14385,6,1,0,2,1200,7,121,1089,70.11,44.0,3
14386,7,1,0,2,1200,2,113,1047,70.17,32.0,3
14387,8,1,0,2,1200,11,129,1020,70.39,194.0,3
14388,9,1,0,2,1200,3,123,1141,70.42,95.0,3
14389,10,1,0,2,1200,12,121,1170,70.44,6.3,3
14390,11,1,0,2,1200,8,118,1100,70.89,435.0,3
14391,12,1,0,2,1200,5,117,1111,70.9,202.0,3
14392,1,1,0,2,1650,11,116,1159,99.47,17.0,4
14393,2,1,0,2,1650,1,117,1149,99.52,1.9,4
14394,3,1,0,2,1650,3,128,1118,99.82,5.2,4
14395,4,1,0,2,1650,9,128,1103,99.83,16.0,4
14396,5,1,0,2,1650,8,127,1004,99.89,10.0,4
14397,6,1,0,2,1650,7,133,1074,99.9,9.0,4
14398,7,1,0,2,1650,2,119,1049,99.92,29.0,4
14399,8,1,0,2,1650,5,125,1238,100.18,16.0,4
14400,9,1,0,2,1650,10,120,1169,100.2,15.0,4
14401,10,1,0,2,1650,6,125,1002,100.26,66.0,4
14402,11,1,0,2,1650,12,108,1191,101.55,126.0,4
14403,12,1,0,2,1650,4,119,1159,103.32,267.0,4
14404,1,1,0,1,1200,8,128,1081,69.22,13.0,4
14405,2,1,0,1,1200,5,127,1091,69.77,5.4,4
14406,3,1,0,1,1200,1,120,1159,69.78,15.0,4
14407,4,1,0,1,1200,9,124,1099,69.84,23.0,4
14408,5,1,0,1,1200,4,131,1057,69.87,25.0,4
14409,6,1,0,1,1200,3,126,1119,69.91,82.0,4
14410,7,1,0,1,1200,6,127,1201,70.0,30.0,4
14411,8,1,0,1,1200,2,127,1202,70.24,1.5,4
14412,9,1,0,1,1200,12,121,1033,70.56,44.0,4
14413,10,1,0,1,1200,7,118,1091,70.75,392.0,4
14414,11,1,0,1,1200,10,118,1192,70.79,15.0,4
14415,12,1,0,1,1200,11,115,1253,71.21,306.0,4
14416,1,1,0,1,1800,6,133,1028,108.1,22.0,4
14417,2,1,0,1,1800,7,117,1060,108.56,24.0,4
14418,3,1,0,1,1800,2,121,1071,108.73,3.2,4
14419,4,1,0,1,1800,9,132,1104,108.76,7.7,4
14420,5,1,0,1,1800,1,126,1064,108.81,10.0,4
14421,6,1,0,1,1800,12,123,1124,108.88,12.0,4
14422,7,1,0,1,1800,3,127,1132,109.08,4.5,4
14423,8,1,0,1,1800,8,118,1138,109.19,5.4,4
14424,9,1,0,1,1800,5,114,1113,109.26,44.0,4
14425,10,1,0,1,1800,4,117,1123,109.4,30.0,4
14426,11,1,0,1,1800,10,118,988,111.05,112.0,4
14427,12,1,0,1,1800,11,127,1095,111.59,23.0,4
14428,1,1,0,1,1000,2,131,1076,56.11,2.9,3
14429,2,1,0,1,1000,3,130,1252,56.39,2.2,3
14430,3,1,0,1,1000,7,133,1153,56.41,15.0,3
14431,4,1,0,1,1000,8,133,1145,56.72,27.0,3
14432,5,1,0,1,1000,12,115,1212,56.87,38.0,3
14433,6,1,0,1,1000,6,114,1147,56.88,27.0,3
14434,7,1,0,1,1000,11,128,1219,56.91,112.0,3
14435,8,1,0,1,1000,9,129,1192,56.93,89.0,3
14436,9,1,0,1,1000,4,126,1133,56.93,15.0,3
14437,10,1,0,1,1000,1,114,1059,56.95,16.0,3
14438,11,1,0,1,1000,5,120,1119,57.04,13.0,3
14439,12,1,0,1,1000,10,127,1218,57.05,22.0,3
14440,1,1,0,1,1650,1,115,1061,99.21,2.4,3
14441,2,1,0,1,1650,5,127,1073,99.35,27.0,3
14442,3,1,0,1,1650,7,123,1087,99.45,6.8,3
14443,4,1,0,1,1650,6,117,1061,99.45,15.0,3
14444,5,1,0,1,1650,11,119,1028,99.49,53.0,3
14445,6,1,0,1,1650,2,120,1080,99.54,5.0,3
14446,7,1,0,1,1650,12,120,1085,99.56,15.0,3
14447,8,1,0,1,1650,3,115,1141,99.6,27.0,3
14448,9,1,0,1,1650,8,120,1102,99.71,77.0,3
14449,10,1,0,1,1650,9,133,1033,100.22,95.0,3
14450,11,1,0,1,1650,4,128,1048,100.53,15.0,3
14451,12,1,0,1,1650,10,115,1114,100.62,6.7,3
14452,1,1,0,1,1650,9,116,1104,99.54,5.0,3
14453,2,1,0,1,1650,4,128,1140,99.67,6.0,3
14454,3,1,0,1,1650,3,131,1087,99.72,10.0,3
14455,4,1,0,1,1650,7,129,1040,99.77,4.0,3
14456,5,1,0,1,1650,2,119,1178,99.94,9.5,3
14457,6,1,0,1,1650,1,110,1076,99.97,8.5,3
14458,7,1,0,1,1650,12,120,1051,100.03,13.0,3
14459,8,1,0,1,1650,8,127,1032,100.23,30.0,3
14460,9,1,0,1,1650,6,116,1124,100.34,30.0,3
14461,10,1,0,1,1650,5,115,1174,100.39,54.0,3
14462,11,1,0,1,1650,11,128,1038,100.63,9.7,3
14463,12,1,0,1,1650,10,128,1129,101.08,59.0,3
14464,1,1,0,1,1200,2,115,1098,69.14,160.0,3
14465,2,1,0,1,1200,1,116,1183,69.24,8.5,3
14466,3,1,0,1,1200,3,121,1132,69.43,4.2,3
14467,4,1,0,1,1200,4,123,1138,69.46,9.9,3
14468,5,1,0,1,1200,12,133,1170,69.52,3.4,3
14469,6,1,0,1,1200,9,117,1088,69.54,4.5,3
14470,7,1,0,1,1200,11,118,1091,69.74,141.0,3
14471,8,1,0,1,1200,5,118,1060,69.87,6.4,3
14472,9,1,0,1,1200,10,118,1125,70.12,21.0,3
14473,10,1,0,1,1200,6,115,1008,70.36,46.0,3
14474,11,1,0,1,1200,7,124,1026,70.64,440.0,3
14475,12,1,0,1,1200,8,118,1205,72.94,520.0,3
14476,1,1,0,2,1650,1,129,1077,99.14,4.6,1
14477,2,1,0,2,1650,7,114,1137,99.23,6.0,1
14478,3,1,0,2,1650,6,125,1105,99.31,56.0,1
14479,4,1,0,2,1650,3,130,1142,99.32,4.4,1
14480,5,1,0,2,1650,5,114,1150,99.37,10.0,1
14481,6,1,0,2,1650,4,133,1128,99.45,13.0,1
14482,7,1,0,2,1650,9,124,1078,99.52,25.0,1
14483,8,1,0,2,1650,10,112,1266,99.57,18.0,1
14484,9,1,0,2,1650,11,133,1051,99.65,5.2,1
14485,10,1,0,2,1650,2,127,1260,99.92,15.0,1
14486,11,1,0,2,1650,8,115,1080,100.06,16.0,1
14487,1,1,0,2,2200,1,129,1069,136.63,19.0,3
14488,2,1,0,2,2200,7,120,1055,136.75,11.0,3
14489,3,1,0,2,2200,6,130,1127,137.09,2.0,3
14490,4,1,0,2,2200,3,125,1205,137.17,11.0,3
14491,5,1,0,2,2200,9,116,1117,137.19,25.0,3
14492,6,1,0,2,2200,8,120,1063,137.28,5.4,3
14493,7,1,0,2,2200,2,119,1133,137.31,37.0,3
14494,8,1,0,2,2200,10,120,1032,137.41,35.0,3
14495,9,1,0,2,2200,12,118,1046,137.44,17.0,3
14496,10,1,0,2,2200,11,128,1131,137.48,9.1,3
14497,11,1,0,2,2200,5,114,1074,137.73,20.0,3
14498,12,1,0,2,2200,4,119,1211,137.87,106.0,3
14499,1,1,0,2,1200,2,115,1087,69.24,11.0,1
14500,2,1,0,2,1200,4,133,1164,69.28,5.6,1
14501,3,1,0,2,1200,5,114,1126,69.31,35.0,1
14502,4,1,0,2,1200,9,128,1128,69.36,16.0,1
14503,5,1,0,2,1200,7,118,1019,69.38,14.0,1
14504,6,1,0,2,1200,10,118,1131,69.52,15.0,1
14505,7,1,0,2,1200,8,121,1181,69.62,1.5,1
14506,8,1,0,2,1200,1,116,1193,69.64,16.0,1
14507,9,1,0,2,1200,6,124,1141,69.94,46.0,1
14508,10,1,0,2,1200,3,115,1115,69.94,186.0,1
14509,1,1,0,2,1650,2,131,1081,99.0,2.6,3
14510,2,1,0,2,1650,7,122,1068,99.32,3.8,3
14511,3,1,0,2,1650,6,132,1182,99.45,9.3,3
14512,4,1,0,2,1650,12,121,1147,99.65,36.0,3
14513,5,1,0,2,1650,11,133,1166,99.68,33.0,3
14514,6,1,0,2,1650,1,133,1176,99.71,8.0,3
14515,7,1,0,2,1650,8,128,1085,99.71,10.0,3
14516,8,1,0,2,1650,9,125,1055,99.77,12.0,3
14517,9,1,0,2,1650,10,116,1129,99.93,68.0,3
14518,10,1,0,2,1650,3,133,1047,99.96,15.0,3
14519,11,1,0,2,1650,5,127,1129,100.32,36.0,3
14520,1,1,0,2,1200,6,130,1089,69.18,8.5,3
14521,2,1,0,2,1200,11,130,1167,69.42,14.0,3
14522,3,1,0,2,1200,3,127,1167,69.49,2.5,3
14523,4,1,0,2,1200,12,113,1120,69.68,11.0,3
14524,5,1,0,2,1200,8,117,1186,69.79,86.0,3
14525,6,1,0,2,1200,5,131,1200,69.82,10.0,3
14526,7,1,0,2,1200,1,129,1150,70.0,8.2,3
14527,8,1,0,2,1200,2,113,1111,70.23,70.0,3
14528,9,1,0,2,1200,4,127,1136,70.24,66.0,3
14529,10,1,0,2,1200,9,132,1153,70.41,40.0,3
14530,11,1,0,2,1200,10,133,1079,70.64,4.6,3
14531,12,1,0,2,1200,7,131,1219,70.9,25.0,3
14532,1,1,0,2,1800,2,116,1137,109.71,13.0,4
14533,2,1,0,2,1800,5,119,1060,109.79,2.9,4
14534,3,1,0,2,1800,12,131,1083,109.9,63.0,4
14535,4,1,0,2,1800,4,125,1029,109.93,8.6,4
14536,5,1,0,2,1800,6,119,1065,109.98,20.0,4
14537,6,1,0,2,1800,11,123,1051,110.02,17.0,4
14538,7,1,0,2,1800,8,112,1026,110.05,44.0,4
14539,8,1,0,2,1800,7,114,1024,110.15,10.0,4
14540,9,1,0,2,1800,3,119,1119,110.16,48.0,4
14541,10,1,0,2,1800,9,132,1071,110.41,4.1,4
14542,11,1,0,2,1800,1,125,1136,110.86,6.4,4
14543,12,1,0,2,1800,10,132,1127,111.1,34.0,4
14544,1,1,0,2,1200,6,125,1119,70.31,4.5,4
14545,2,1,0,2,1200,5,119,1029,70.45,10.0,4
14546,3,1,0,2,1200,12,131,1172,70.52,14.0,4
14547,4,1,0,2,1200,7,128,1077,70.69,7.8,4
14548,5,1,0,2,1200,1,118,1121,70.8,19.0,4
14549,6,1,0,2,1200,4,133,1062,70.87,2.4,4
14550,7,1,0,2,1200,2,114,1249,71.12,201.0,4
14551,8,1,0,2,1200,8,115,1078,71.23,21.0,4
14552,9,1,0,2,1200,10,123,933,71.26,9.5,4
14553,10,1,0,2,1200,3,125,1171,71.27,78.0,4
14554,11,1,0,2,1200,9,118,1094,71.35,96.0,4
14555,12,1,0,2,1200,11,120,1040,71.38,20.0,4
14556,1,1,0,2,1650,2,128,1063,100.58,2.9,4
14557,2,1,0,2,1650,10,127,1061,100.63,5.9,4
14558,3,1,0,2,1650,5,130,1193,100.77,29.0,4
14559,4,1,0,2,1650,7,129,1218,100.86,3.5,4
14560,5,1,0,2,1650,6,131,1082,100.95,11.0,4
14561,6,1,0,2,1650,9,133,1111,101.01,13.0,4
14562,7,1,0,2,1650,12,118,1026,101.01,46.0,4
14563,8,1,0,2,1650,1,113,1120,101.04,65.0,4
14564,9,1,0,2,1650,8,132,1229,101.06,15.0,4
14565,10,1,0,2,1650,3,132,1041,101.11,28.0,4
14566,11,1,0,2,1650,11,128,1124,101.7,22.0,4
14567,12,1,0,2,1650,4,113,1039,101.92,26.0,4
14568,1,1,0,2,1200,3,133,1083,71.01,7.6,4
14569,2,1,0,2,1200,6,121,1052,71.06,10.0,4
14570,3,1,0,2,1200,2,131,1208,71.1,2.7,4
14571,4,1,0,2,1200,1,124,1097,71.11,6.2,4
14572,5,1,0,2,1200,8,128,1213,71.51,55.0,4
14573,6,1,0,2,1200,11,121,1186,71.62,198.0,4
14574,7,1,0,2,1200,12,124,1038,71.63,4.7,4
14575,8,1,0,2,1200,9,119,1095,71.89,33.0,4
14576,9,1,0,2,1200,10,112,1254,71.96,191.0,4
14577,10,1,0,2,1200,7,122,1001,72.0,7.9,4
14578,11,1,0,2,1200,4,113,1227,72.02,16.0,4
14579,12,1,0,2,1200,5,126,1097,72.69,408.0,4
14580,1,1,0,2,1650,1,129,1047,99.8,4.0,3
14581,2,1,0,2,1650,12,123,1081,99.98,11.0,3
14582,3,1,0,2,1650,3,122,1055,100.09,3.9,3
14583,4,1,0,2,1650,2,131,1132,100.15,6.7,3
14584,5,1,0,2,1650,6,113,1116,100.23,17.0,3
14585,6,1,0,2,1650,5,120,1093,100.24,15.0,3
14586,7,1,0,2,1650,8,126,1117,100.54,31.0,3
14587,8,1,0,2,1650,4,122,1133,100.95,26.0,3
14588,9,1,0,2,1650,11,133,1104,101.47,4.2,3
14589,10,1,0,2,1650,9,112,1010,101.7,96.0,3
14590,11,1,0,2,1650,10,114,1080,102.09,34.0,3
14591,12,1,0,2,1650,7,119,1087,102.14,159.0,3
14592,1,1,0,2,1650,1,115,1141,100.0,3.1,3
14593,2,1,0,2,1650,3,113,1072,100.26,16.0,3
14594,3,1,0,2,1650,5,126,1019,100.45,17.0,3
14595,4,1,0,2,1650,7,128,1083,100.53,4.5,3
14596,5,1,0,2,1650,11,115,1169,100.73,99.0,3
14597,6,1,0,2,1650,9,119,1094,100.78,8.4,3
14598,7,1,0,2,1650,10,129,1180,100.98,23.0,3
14599,8,1,0,2,1650,6,131,1187,101.1,66.0,3
14600,9,1,0,2,1650,4,120,1100,101.13,11.0,3
14601,10,1,0,2,1650,2,133,1116,101.15,7.0,3
14602,11,1,0,2,1650,8,120,1093,101.59,7.4,3
14603,1,1,0,2,1200,6,130,1170,69.66,2.6,3
14604,2,1,0,2,1200,12,122,1129,69.78,11.0,3
14605,3,1,0,2,1200,4,120,1135,69.83,3.8,3
14606,4,1,0,2,1200,3,128,1189,70.07,12.0,3
14607,5,1,0,2,1200,2,115,1091,70.1,22.0,3
14608,6,1,0,2,1200,7,127,1024,70.5,118.0,3
14609,7,1,0,2,1200,5,121,1163,70.54,14.0,3
14610,8,1,0,2,1200,1,120,1147,70.91,10.0,3
14611,9,1,0,2,1200,9,120,1086,70.95,15.0,3
14612,10,1,0,2,1200,11,117,1087,71.38,11.0,3
14613,11,1,0,2,1200,8,113,1085,72.97,132.0,3
14614,12,1,0,2,1200,10,118,1124,73.31,37.0,3
14615,1,1,0,2,1200,10,133,1143,70.56,6.3,4
14616,2,1,0,2,1200,4,117,1152,70.8,4.3,4
14617,3,1,0,2,1200,6,115,1100,70.88,3.7,4
14618,4,1,0,2,1200,3,112,1042,70.89,4.8,4
14619,5,1,0,2,1200,7,122,1019,70.9,10.0,4
14620,6,1,0,2,1200,1,117,1105,71.02,6.6,4
14621,7,1,0,2,1200,2,127,1160,71.22,24.0,4
14622,8,1,0,2,1200,9,123,1203,71.31,82.0,4
14623,9,1,0,2,1200,12,125,1112,71.34,85.0,4
14624,10,1,0,2,1200,8,117,961,71.4,166.0,4
14625,11,1,0,2,1200,11,122,1039,71.48,253.0,4
14626,12,1,0,2,1200,5,125,1071,71.91,36.0,4
14627,1,1,0,2,1650,8,129,1098,101.23,8.5,4
14628,2,1,0,2,1650,7,130,1139,101.4,19.0,4
14629,3,1,0,2,1650,4,116,1035,101.64,13.0,4
14630,4,1,0,2,1650,11,129,1125,101.65,13.0,4
14631,5,1,0,2,1650,6,123,1034,101.65,11.0,4
14632,6,1,0,2,1650,3,133,1022,101.75,2.4,4
14633,7,1,0,2,1650,2,125,1028,101.76,21.0,4
14634,8,1,0,2,1650,1,126,1276,101.92,3.9,4
14635,9,1,0,2,1650,9,121,1146,102.2,54.0,4
14636,10,1,0,2,1650,10,116,1081,102.42,123.0,4
14637,11,1,0,2,1650,5,118,1212,102.71,16.0,4
14638,1,1,0,2,1200,1,132,1133,70.46,7.5,4
14639,2,1,0,2,1200,8,122,1199,70.54,5.1,4
14640,3,1,0,2,1200,7,132,1002,70.55,23.0,4
14641,4,1,0,2,1200,5,128,1221,70.56,5.5,4
14642,5,1,0,2,1200,10,128,1107,70.63,6.6,4
14643,6,1,0,2,1200,6,125,1042,70.66,10.0,4
14644,7,1,0,2,1200,11,127,1102,70.78,18.0,4
14645,8,1,0,2,1200,3,117,995,70.93,33.0,4
14646,9,1,0,2,1200,2,131,1081,70.94,4.3,4
14647,10,1,0,2,1200,12,120,1061,71.06,14.0,4
14648,11,1,0,2,1200,4,124,996,71.28,257.0,4
14649,12,1,0,2,1200,9,119,1127,72.55,56.0,4
14650,1,1,0,2,1200,2,128,1193,69.58,3.0,3
14651,2,1,0,2,1200,10,120,1120,69.66,5.2,3
14652,3,1,0,2,1200,4,127,1095,69.67,16.0,3
14653,3,1,0,2,1200,9,120,1116,69.67,6.6,3
14654,5,1,0,2,1200,6,122,1127,69.69,10.0,3
14655,6,1,0,2,1200,1,125,1176,69.81,11.0,3
14656,7,1,0,2,1200,11,119,1095,69.89,16.0,3
14657,8,1,0,2,1200,3,127,1152,69.95,9.0,3
14658,9,1,0,2,1200,7,113,1075,70.02,12.0,3
14659,10,1,0,2,1200,8,121,1197,70.06,97.0,3
14660,11,1,0,2,1200,12,131,1131,70.07,33.0,3
14661,12,1,0,2,1200,5,128,1080,71.27,227.0,3
14662,1,1,0,2,1650,2,126,1019,99.76,4.1,4
14663,2,1,0,2,1650,5,119,1161,99.94,2.5,4
14664,3,1,0,2,1650,8,131,1056,100.01,6.8,4
14665,4,1,0,2,1650,12,116,1176,100.57,57.0,4
14666,5,1,0,2,1650,6,117,1154,100.65,29.0,4
14667,6,1,0,2,1650,1,123,1186,100.69,10.0,4
14668,7,1,0,2,1650,4,126,1123,100.74,17.0,4
14669,8,1,0,2,1650,11,122,1286,100.96,95.0,4
14670,9,1,0,2,1650,3,112,1181,101.09,15.0,4
14671,10,1,0,2,1650,9,115,1095,101.16,24.0,4
14672,11,1,0,2,1650,10,124,1034,101.24,12.0,4
14673,12,1,0,2,1650,7,127,1271,104.29,55.0,4
14674,1,1,0,2,1200,1,133,1051,69.87,2.7,3
14675,2,1,0,2,1200,11,120,1184,69.98,6.5,3
14676,3,1,0,2,1200,2,124,1142,69.99,7.9,3
14677,4,1,0,2,1200,3,130,1109,70.01,11.0,3
14678,5,1,0,2,1200,5,129,1138,70.13,5.7,3
14679,6,1,0,2,1200,6,127,1217,70.17,8.3,3
14680,7,1,0,2,1200,9,123,1149,70.29,17.0,3
14681,8,1,0,2,1200,4,119,1241,70.41,13.0,3
14682,9,1,0,2,1200,7,115,1046,70.53,175.0,3
14683,10,1,0,2,1200,8,125,1065,71.11,50.0,3
14684,11,1,0,2,1200,10,121,1138,71.14,43.0,3
14685,1,1,0,2,1800,8,115,1036,109.78,6.0,3
14686,2,1,0,2,1800,1,127,1084,109.79,5.1,3
14687,3,1,0,2,1800,7,119,1032,109.84,32.0,3
14688,4,1,0,2,1800,12,128,1111,109.9,7.3,3
14689,5,1,0,2,1800,2,122,1041,109.99,3.2,3
14690,6,1,0,2,1800,11,128,1018,110.01,31.0,3
14691,7,1,0,2,1800,5,112,1080,110.07,19.0,3
14692,8,1,0,2,1800,4,116,1110,110.09,30.0,3
14693,9,1,0,2,1800,6,112,1034,110.14,16.0,3
14694,10,1,0,2,1800,10,127,1061,110.28,19.0,3
14695,11,1,0,2,1800,3,128,1054,110.33,13.0,3
14696,12,1,0,2,1800,9,116,1115,110.54,13.0,3
14697,1,1,0,2,1200,1,118,1202,69.39,3.0,4
14698,2,1,0,2,1200,6,127,1143,69.5,9.9,4
14699,3,1,0,2,1200,4,123,1045,69.67,2.9,4
14700,4,1,0,2,1200,5,132,1095,69.74,7.8,4
14701,5,1,0,2,1200,9,120,1007,70.02,10.0,4
14702,6,1,0,2,1200,7,121,1027,70.07,11.0,4
14703,7,1,0,2,1200,11,126,1094,70.62,344.0,4
14704,8,1,0,2,1200,12,133,1103,70.69,171.0,4
14705,9,1,0,2,1200,3,126,1156,70.77,149.0,4
14706,10,1,0,2,1200,8,122,1092,70.84,19.0,4
14707,11,1,0,2,1200,2,128,1063,71.09,362.0,4
14708,12,1,0,2,1200,10,122,1065,71.35,18.0,4
14709,1,1,0,2,1000,1,118,1134,56.83,6.7,3
14710,2,1,0,2,1000,4,120,1136,56.92,8.4,3
14711,3,1,0,2,1000,3,129,1181,57.02,30.0,3
14712,4,1,0,2,1000,11,128,1145,57.23,60.0,3
14713,5,1,0,2,1000,2,133,1206,57.24,3.5,3
14714,6,1,0,2,1000,5,128,1133,57.26,10.0,3
14715,7,1,0,2,1000,12,128,1098,57.27,24.0,3
14716,8,1,0,2,1000,6,116,1004,57.35,14.0,3
14717,9,1,0,2,1000,9,119,1230,57.45,39.0,3
14718,10,1,0,2,1000,10,119,1014,57.56,5.1,3
14719,11,1,0,2,1000,7,118,1043,57.66,5.6,3
14720,12,1,0,2,1000,8,123,1247,58.57,185.0,3
14721,1,1,0,2,1650,2,133,1187,99.19,3.5,4
14722,2,1,0,2,1650,9,116,1106,99.41,9.5,4
14723,3,1,0,2,1650,5,130,1048,99.42,4.9,4
14724,4,1,0,2,1650,6,131,1122,99.65,16.0,4
14725,5,1,0,2,1650,7,123,1091,99.66,9.5,4
14726,6,1,0,2,1650,11,133,1106,99.67,5.9,4
14727,7,1,0,2,1650,3,122,1193,99.89,9.7,4
14728,8,1,0,2,1650,10,118,1123,100.09,35.0,4
14729,9,1,0,2,1650,12,117,1033,100.18,77.0,4
14730,10,1,0,2,1650,8,119,1111,100.53,30.0,4
14731,11,1,0,2,1650,1,125,1140,100.64,10.0,4
14732,12,1,0,2,1650,4,127,1159,101.97,181.0,4
14733,1,1,0,2,1200,1,127,1132,70.06,8.2,4
14734,2,1,0,2,1200,6,133,1022,70.25,4.0,4
14735,3,1,0,2,1200,2,133,1126,70.26,5.1,4
14736,4,1,0,2,1200,12,130,1106,70.29,35.0,4
14737,5,1,0,2,1200,3,125,1208,70.3,15.0,4
14738,6,1,0,2,1200,7,120,1102,70.47,18.0,4
14739,7,1,0,2,1200,11,117,979,70.59,209.0,4
14740,8,1,0,2,1200,9,124,1188,70.65,4.3,4
14741,9,1,0,2,1200,5,126,1164,70.99,13.0,4
14742,10,1,0,2,1200,8,123,1204,71.2,32.0,4
14743,11,1,0,2,1200,4,133,1236,71.49,15.0,4
14744,12,1,0,2,1200,10,127,1084,71.74,10.0,4
14745,1,1,0,2,1650,1,123,1120,99.96,10.0,3
14746,2,1,0,2,1650,10,123,1071,100.1,3.6,3
