Pla,Loc,Track,Going,Dist,Draw,JW,AW,Time,WOdd
11,0,0,1,1650,3,124,1090,100.83,81.0
12,0,0,1,1650,5,133,1132,101.32,19.0
1,0,0,1,1200,4,127,1135,69.91,2.5
2,0,0,1,1200,5,118,1082,70.14,13.0
3,0,0,1,1200,6,117,1087,70.18,22.0
4,0,0,1,1200,12,122,1102,70.31,8.5
5,0,0,1,1200,10,120,1168,70.34,4.4
6,0,0,1,1200,2,113,1033,70.42,49.0
7,0,0,1,1200,7,122,1093,70.46,29.0
8,0,0,1,1200,3,125,1191,70.68,9.9
9,0,0,1,1200,1,115,1155,70.98,7.2
10,0,0,1,1200,9,113,1133,71.16,31.0
11,0,0,1,1200,8,118,1034,71.41,43.0
12,0,0,1,1200,11,121,1134,71.43,198.0
1,0,0,1,1650,9,132,1025,100.17,8.4
2,0,0,1,1650,6,131,1141,100.23,17.0
3,0,0,1,1650,2,117,1151,100.25,6.2
4,0,0,1,1650,5,128,1121,100.39,15.0
5,0,0,1,1650,7,130,1028,100.48,16.0
6,0,0,1,1650,4,124,1057,100.55,6.3
7,0,0,1,1650,10,127,1044,100.62,10.0
8,0,0,1,1650,3,124,1103,100.65,31.0
9,0,0,1,1650,11,129,1067,100.69,19.0
10,0,0,1,1650,1,128,1159,100.79,8.9
11,0,0,1,1650,8,128,1097,101.12,3.3
-1,0,0,1,1650,0,127,0,0,-1
1,0,0,1,1200,7,126,1191,69.62,2.4
2,0,0,1,1200,8,122,1213,70.02,3.4
3,0,0,1,1200,6,121,1094,70.08,4.8
4,0,0,1,1200,4,127,1144,70.11,50.0
5,0,0,1,1200,9,121,1118,70.16,16.0
6,0,0,1,1200,10,120,1170,70.18,43.0
7,0,0,1,1200,12,119,1157,70.2,13.0
8,0,0,1,1200,1,115,1071,70.3,31.0
9,0,0,1,1200,5,120,1314,70.51,22.0
10,0,0,1,1200,11,120,1087,70.76,189.0
11,0,0,1,1200,2,133,1078,70.83,22.0
-1,0,0,1,1200,0,131,0,0,-1
-1,0,0,1,1200,0,127,0,0,-1
1,0,0,1,1200,4,122,1137,69.71,6.3
2,0,0,1,1200,11,123,1138,69.8,14.0
3,0,0,1,1200,6,125,1060,70.06,5.2
4,0,0,1,1200,10,111,1089,70.08,93.0
5,0,0,1,1200,3,124,1171,70.15,13.0
6,0,0,1,1200,7,124,1078,70.17,11.0
7,0,0,1,1200,8,119,1167,70.26,5.6
8,0,0,1,1200,2,119,1115,70.27,9.8
9,0,0,1,1200,9,128,1116,70.34,13.0
10,0,0,1,1200,5,133,1124,70.49,4.1
11,0,0,1,1200,1,128,1070,70.5,64.0
12,0,0,1,1200,12,124,1306,70.52,126.0
1,0,0,1,1200,1,124,1197,68.78,3.5
2,0,0,1,1200,2,118,1159,69.09,2.9
3,0,0,1,1200,7,124,1107,69.57,4.6
4,0,0,1,1200,10,115,1140,69.57,19.0
5,0,0,1,1200,11,132,1089,69.64,18.0
6,0,0,1,1200,3,119,1230,70.15,28.0
7,0,0,1,1200,12,129,1052,70.17,17.0
8,0,0,1,1200,5,123,1170,70.25,19.0
9,0,0,1,1200,9,117,1165,70.3,32.0
10,0,0,1,1200,8,123,1118,70.44,52.0
11,0,0,1,1200,4,127,1083,70.63,17.0
12,0,0,1,1200,6,127,1233,71.03,68.0
1,0,0,2,1000,4,132,1126,57.31,2.3
2,0,0,2,1000,9,117,1164,57.62,12.0
3,0,0,2,1000,11,122,1171,57.68,14.0
4,0,0,2,1000,8,127,1083,57.73,21.0
5,0,0,2,1000,6,129,1104,57.97,20.0
6,0,0,2,1000,5,127,1184,58.0,9.0
7,0,0,2,1000,7,124,1243,58.02,45.0
8,0,0,2,1000,2,133,1140,58.26,9.7
9,0,0,2,1000,3,123,1088,58.31,8.6
10,0,0,2,1000,1,113,1059,58.37,7.0
11,0,0,2,1000,10,129,1096,58.98,39.0
12,0,0,2,1000,12,111,1136,59.04,73.0
-1,0,0,2,1000,0,127,0,0,-1
1,0,0,2,2200,7,129,1100,137.15,3.8
2,0,0,2,2200,5,121,1137,137.3,7.3
3,0,0,2,2200,4,118,1136,137.45,9.2
4,0,0,2,2200,1,114,1059,137.47,6.1
5,0,0,2,2200,2,113,1071,137.73,22.0
6,0,0,2,2200,9,129,1040,137.75,10.0
7,0,0,2,2200,8,116,1008,137.76,4.4
8,0,0,2,2200,10,125,1093,137.9,21.0
9,0,0,2,2200,6,117,1037,137.95,20.0
10,0,0,2,2200,3,133,1107,138.09,23.0
11,0,0,2,2200,11,132,1107,138.66,26.0
1,0,0,2,1200,2,127,1096,70.43,1.3
2,0,0,2,1200,10,125,1068,70.52,16.0
3,0,0,2,1200,8,125,1068,70.74,28.0
4,0,0,2,1200,4,126,996,70.77,32.0
5,0,0,2,1200,5,127,1059,70.87,8.6
6,0,0,2,1200,12,133,1063,71.02,29.0
7,0,0,2,1200,6,128,1203,71.29,8.8
8,0,0,2,1200,7,122,1064,71.5,50.0
9,0,0,2,1200,3,119,1019,71.52,64.0
10,0,0,2,1200,1,121,1020,71.53,42.0
11,0,0,2,1200,9,112,1031,71.67,134.0
12,0,0,2,1200,11,112,1219,72.16,188.0
1,0,0,2,1650,4,129,1013,100.39,3.5
2,0,0,2,1650,3,113,1055,100.56,12.0
3,0,0,2,1650,12,123,1168,100.65,5.6
4,0,0,2,1650,5,117,1126,100.81,11.0
5,0,0,2,1650,8,129,1146,100.83,21.0
6,0,0,2,1650,9,121,1053,100.85,14.0
7,0,0,2,1650,7,113,1144,100.94,5.8
8,0,0,2,1650,2,112,1042,101.42,33.0
9,0,0,2,1650,10,120,1135,101.73,10.0
10,0,0,2,1650,11,126,1044,101.84,19.0
11,0,0,2,1650,6,127,991,101.94,9.4
12,0,0,2,1650,1,133,1091,102.03,50.0
1,0,0,2,1000,9,119,1030,57.02,24.0
2,0,0,2,1000,8,131,1075,57.31,4.5
3,0,0,2,1000,7,128,1034,57.32,7.6
4,0,0,2,1000,1,111,1258,57.56,9.9
5,0,0,2,1000,10,133,1145,57.65,38.0
6,0,0,2,1000,4,124,1056,57.79,3.2
7,0,0,2,1000,6,131,1208,57.82,7.4
8,0,0,2,1000,2,118,1036,57.85,4.3
9,0,0,2,1000,11,124,1066,57.86,119.0
10,0,0,2,1000,5,128,1039,58.39,206.0
11,0,0,2,1000,3,127,1056,58.67,145.0
1,0,0,2,1650,2,118,1017,99.97,1.8
2,0,0,2,1650,4,113,1095,100.16,9.0
3,0,0,2,1650,6,133,1216,100.17,7.9
4,0,0,2,1650,5,116,1059,100.33,41.0
5,0,0,2,1650,7,124,992,100.71,14.0
6,0,0,2,1650,1,127,1049,100.79,62.0
7,0,0,2,1650,8,120,1033,100.85,11.0
8,0,0,2,1650,10,126,1089,101.14,38.0
9,0,0,2,1650,9,122,1106,101.29,8.4
10,0,0,2,1650,12,121,1018,101.36,60.0
11,0,0,2,1650,3,117,1096,101.71,19.0
12,0,0,2,1650,11,129,1149,102.3,68.0
1,0,0,2,1200,10,133,1068,70.22,7.6
2,0,0,2,1200,2,117,1141,70.28,3.5
3,0,0,2,1200,3,123,1071,70.44,14.0
4,0,0,2,1200,9,120,1131,70.5,3.0
5,0,0,2,1200,4,117,1075,70.56,16.0
6,0,0,2,1200,12,118,1074,70.62,40.0
7,0,0,2,1200,7,112,1142,70.66,25.0
8,0,0,2,1200,11,115,1118,70.95,135.0
9,0,0,2,1200,1,133,1182,70.99,13.0
10,0,0,2,1200,6,124,1068,71.01,5.9
11,0,0,2,1200,8,120,1146,71.03,75.0
12,0,0,2,1200,5,113,1057,71.08,75.0
1,0,0,2,1650,4,130,1139,101.42,3.1
2,0,0,2,1650,2,131,1153,101.7,13.0
3,0,0,2,1650,5,113,1163,101.72,10.0
4,0,0,2,1650,8,128,1115,101.84,15.0
5,0,0,2,1650,12,126,967,101.88,59.0
6,0,0,2,1650,3,130,963,101.92,5.9
7,0,0,2,1650,6,131,1020,101.96,3.6
8,0,0,2,1650,9,123,1029,102.01,85.0
9,0,0,2,1650,11,127,1015,102.01,26.0
10,0,0,2,1650,7,126,1150,102.27,31.0
11,0,0,2,1650,10,129,1134,102.62,70.0
12,0,0,2,1650,1,122,1121,103.19,9.7
1,0,0,2,1000,7,131,1170,57.44,1.8
2,0,0,2,1000,11,119,1030,57.82,42.0
3,0,0,2,1000,12,129,1210,57.9,5.3
4 ,0,0,2,1000,8,123,1162,58.12,20.0
4 ,0,0,2,1000,4,116,1137,58.12,18.0
6,0,0,2,1000,2,129,1179,58.16,27.0
7,0,0,2,1000,10,133,1066,58.17,36.0
8,0,0,2,1000,9,123,1194,58.29,51.0
9,0,0,2,1000,3,132,1205,58.5,4.8
10,0,0,2,1000,6,127,1251,58.6,31.0
11,0,0,2,1000,5,125,1100,58.66,86.0
-1,0,0,2,1000,0,130,0,0,-1
1,0,0,2,1200,11,126,1133,70.84,4.4
2,0,0,2,1200,7,132,1116,70.93,12.0
3,0,0,2,1200,5,133,1138,71.1,14.0
4,0,0,2,1200,8,114,1082,71.17,33.0
5,0,0,2,1200,2,126,1225,71.26,2.4
6,0,0,2,1200,4,124,981,71.5,6.5
7,0,0,2,1200,12,117,1165,71.54,11.0
8,0,0,2,1200,6,121,1040,71.63,206.0
9,0,0,2,1200,10,129,1026,71.64,11.0
10,0,0,2,1200,9,123,1102,71.82,27.0
11,0,0,2,1200,3,114,1085,73.05,192.0
12,0,0,2,1200,1,121,1188,73.34,87.0
-1,0,0,2,1200,0,124,0,0,-1
-1,0,0,2,1200,0,132,0,0,-1
1,0,0,2,1650,9,128,1219,100.75,21.0
2,0,0,2,1650,10,120,1198,100.84,9.2
3,0,0,2,1650,11,133,1090,101.02,5.4
4,0,0,2,1650,4,128,1097,101.12,13.0
5,0,0,2,1650,2,122,1117,101.19,11.0
6,0,0,2,1650,7,128,1104,101.2,6.6
7,0,0,2,1650,1,127,1066,101.25,9.7
8,0,0,2,1650,5,120,1163,101.32,35.0
9,0,0,2,1650,6,119,1180,101.4,4.1
10,0,0,2,1650,3,128,1122,101.43,7.7
11,0,0,2,1650,12,132,1049,102.04,20.0
12,0,0,2,1650,8,112,1115,104.4,124.0
1,0,0,2,1650,1,133,1107,100.63,5.6
2,0,0,2,1650,4,115,1071,100.79,9.1
3,0,0,2,1650,6,115,1139,100.98,34.0
4,0,0,2,1650,3,126,1087,101.0,20.0
5,0,0,2,1650,2,126,1147,101.06,2.9
6,0,0,2,1650,8,132,988,101.13,35.0
7,0,0,2,1650,12,131,1080,101.39,11.0
8,0,0,2,1650,5,116,1019,101.47,78.0
9,0,0,2,1650,9,122,1044,101.5,51.0
10,0,0,2,1650,7,118,1083,101.57,3.3
11,0,0,2,1650,11,123,1028,101.66,17.0
12,0,0,2,1650,10,115,1009,102.36,134.0
-1,0,0,2,1650,0,116,0,0,-1
1,0,0,2,1200,11,123,1090,69.8,6.4
2,0,0,2,1200,8,116,1132,69.89,4.9
3,0,0,2,1200,7,128,1146,70.03,16.0
4,0,0,2,1200,6,121,1107,70.08,20.0
5,0,0,2,1200,5,124,1038,70.09,7.3
6,0,0,2,1200,4,117,1101,70.11,23.0
7,0,0,2,1200,3,127,1137,70.26,2.4
8,0,0,2,1200,10,119,1121,70.54,39.0
9,0,0,2,1200,12,131,1071,70.65,71.0
10,0,0,2,1200,1,125,1132,70.72,29.0
11,0,0,2,1200,9,129,1161,71.19,186.0
12,0,0,2,1200,2,120,1173,72.34,11.0
-1,0,0,2,1200,0,113,0,0,-1
1,0,0,2,1800,6,133,986,109.67,9.5
2,0,0,2,1800,3,122,1031,109.81,2.0
3,0,0,2,1800,10,125,1016,110.0,27.0
4,0,0,2,1800,7,113,1094,110.02,6.7
5,0,0,2,1800,2,120,1165,110.08,13.0
6,0,0,2,1800,11,117,1038,110.17,15.0
7,0,0,2,1800,4,129,1237,110.23,11.0
8,0,0,2,1800,12,126,1072,110.38,37.0
9,0,0,2,1800,1,129,1111,110.46,8.7
10,0,0,2,1800,8,118,1039,110.8,161.0
11,0,0,2,1800,9,115,1082,111.26,16.0
-1,0,0,2,1800,0,118,0,0,-1
1,0,0,1,1650,12,125,1070,100.09,25.0
2,0,0,1,1650,7,119,1141,100.28,7.4
3,0,0,1,1650,8,122,1199,100.29,4.3
4,0,0,1,1650,1,128,1018,100.32,2.7
5,0,0,1,1650,2,117,1119,100.36,5.1
6,0,0,1,1650,11,130,1081,100.39,18.0
7,0,0,1,1650,10,127,1027,100.76,41.0
8,0,0,1,1650,3,127,1043,100.89,13.0
9,0,0,1,1650,4,114,1172,100.96,29.0
10,0,0,1,1650,6,114,1094,101.07,49.0
11,0,0,1,1650,9,118,1168,101.12,46.0
12,0,0,1,1650,5,132,985,101.4,51.0
1,0,0,1,1650,1,130,1027,100.12,5.7
2,0,0,1,1650,3,121,1156,100.15,5.0
3,0,0,1,1650,7,119,1110,100.18,15.0
4,0,0,1,1650,9,129,1105,100.42,20.0
5,0,0,1,1650,12,118,1184,100.45,8.0
6,0,0,1,1650,5,114,1072,100.51,16.0
7,0,0,1,1650,10,131,1196,100.57,29.0
8,0,0,1,1650,4,133,1123,100.79,13.0
9,0,0,1,1650,2,110,1054,100.93,49.0
10,0,0,1,1650,8,128,1068,100.99,3.8
11,0,0,1,1650,11,117,1081,101.08,61.0
12,0,0,1,1650,6,114,1060,101.21,7.5
1,0,0,1,1200,1,117,1054,69.99,30.0
2,0,0,1,1200,8,133,1101,70.15,3.6
3,0,0,1,1200,4,113,1086,70.26,12.0
4,0,0,1,1200,9,123,1166,70.28,55.0
5,0,0,1,1200,3,124,1091,70.41,2.0
6,0,0,1,1200,12,118,986,70.45,39.0
7,0,0,1,1200,2,130,1073,70.49,46.0
8,0,0,1,1200,5,125,1150,70.54,11.0
9,0,0,1,1200,10,126,1058,70.69,11.0
10,0,0,1,1200,6,125,1010,70.94,24.0
11,0,0,1,1200,7,111,1137,71.06,24.0
12,0,0,1,1200,11,113,1169,73.0,205.0
1,0,0,1,1200,12,125,1176,69.6,21.0
2,0,0,1,1200,11,114,1200,69.71,52.0
3,0,0,1,1200,8,125,1212,69.72,4.9
4,0,0,1,1200,5,118,1108,69.74,12.0
5,0,0,1,1200,6,132,1176,69.8,16.0
6,0,0,1,1200,10,132,1039,69.95,18.0
7,0,0,1,1200,2,116,1119,70.03,7.3
8,0,0,1,1200,7,112,1205,70.03,2.3
9,0,0,1,1200,1,121,1134,70.27,9.8
10,0,0,1,1200,3,113,1063,70.42,33.0
11,0,0,1,1200,4,119,1099,70.74,99.0
12,0,0,1,1200,9,116,1069,70.74,21.0
1,0,0,1,1650,9,115,1065,99.19,19.0
2,0,0,1,1650,8,118,1019,99.31,9.1
3,0,0,1,1650,1,119,1025,99.43,10.0
4,0,0,1,1650,3,127,1004,99.48,10.0
5,0,0,1,1650,4,129,1062,99.63,9.7
6,0,0,1,1650,12,124,1037,99.75,24.0
7,0,0,1,1650,6,133,993,99.76,11.0
8,0,0,1,1650,2,118,1077,99.78,29.0
9,0,0,1,1650,11,120,1110,100.28,34.0
10,0,0,1,1650,5,125,1041,100.28,33.0
11,0,0,1,1650,10,129,1132,100.33,2.1
12,0,0,1,1650,7,127,1083,100.52,16.0
1,0,0,1,1000,6,125,1121,56.41,4.6
2 ,0,0,1,1000,2,124,1155,56.75,4.1
2 ,0,0,1,1000,3,112,1169,56.75,9.4
4,0,0,1,1000,11,113,1109,56.75,12.0
5,0,0,1,1000,1,122,1058,57.09,10.0
6,0,0,1,1000,5,118,1132,57.2,14.0
7,0,0,1,1000,4,113,1234,57.38,32.0
8,0,0,1,1000,12,118,1090,57.39,12.0
9,0,0,1,1000,8,118,1209,57.56,112.0
10,0,0,1,1000,10,124,1092,57.84,18.0
11,0,0,1,1000,9,114,983,58.15,94.0
12,0,0,1,1000,7,133,1062,58.33,4.6
1,0,0,1,1650,3,125,1014,98.82,2.1
2,0,0,1,1650,7,133,1229,98.83,8.5
3,0,0,1,1650,1,120,1135,98.91,13.0
4,0,0,1,1650,2,117,1045,99.13,19.0
5,0,0,1,1650,12,120,1077,99.16,18.0
6,0,0,1,1650,11,126,1169,99.26,6.4
7,0,0,1,1650,9,122,1039,99.38,18.0
8,0,0,1,1650,4,116,1020,99.73,14.0
9,0,0,1,1650,10,122,1125,99.82,178.0
10,0,0,1,1650,5,119,1216,100.02,74.0
11,0,0,1,1650,8,115,1154,100.26,25.0
12,0,0,1,1650,6,127,1101,101.02,9.5
1,0,0,2,1200,3,122,1109,69.61,2.1
2,0,0,2,1200,6,125,1094,69.8,3.3
3,0,0,2,1200,2,132,1127,70.0,7.3
4,0,0,2,1200,1,127,950,70.23,125.0
5,0,0,2,1200,4,113,1138,70.28,83.0
6,0,0,2,1200,8,121,1156,70.31,16.0
7,0,0,2,1200,5,115,1058,70.32,34.0
8,0,0,2,1200,7,124,1033,70.38,11.0
9,0,0,2,1200,10,121,1206,70.56,29.0
10,0,0,2,1200,9,119,1024,70.69,88.0
11,0,0,2,1200,11,125,1068,70.75,60.0
12,0,0,2,1200,12,133,1060,70.86,27.0
1,0,0,2,1800,8,119,1145,109.12,8.2
2,0,0,2,1800,1,126,1175,109.19,8.5
3,0,0,2,1800,5,125,1136,109.31,8.3
4,0,0,2,1800,7,117,1123,109.34,3.6
5,0,0,2,1800,3,113,1044,109.58,9.5
6,0,0,2,1800,11,117,1101,109.9,161.0
7,0,0,2,1800,2,127,1092,110.01,6.4
8,0,0,2,1800,9,131,1104,110.03,16.0
9,0,0,2,1800,12,131,991,110.1,30.0
10,0,0,2,1800,10,124,1033,110.24,60.0
11,0,0,2,1800,4,128,976,110.75,54.0
12,0,0,2,1800,6,133,1141,116.38,5.4
1,0,0,2,1200,9,133,1110,69.64,2.6
2,0,0,2,1200,3,116,1073,70.2,13.0
3,0,0,2,1200,7,133,1115,70.25,3.5
4,0,0,2,1200,6,124,1071,70.28,6.9
5,0,0,2,1200,10,119,999,70.33,101.0
6,0,0,2,1200,1,122,1134,70.47,10.0
7,0,0,2,1200,8,113,1149,70.54,33.0
8,0,0,2,1200,5,116,1061,70.54,24.0
9,0,0,2,1200,11,131,1146,70.63,10.0
10,0,0,2,1200,12,128,1156,70.89,34.0
11,0,0,2,1200,4,117,1085,71.0,184.0
12,0,0,2,1200,2,131,1147,71.76,35.0
1,0,0,2,1650,2,123,1154,99.69,2.2
2,0,0,2,1650,4,125,1150,99.78,11.0
3,0,0,2,1650,1,122,1150,100.16,4.7
4,0,0,2,1650,11,127,1063,100.6,14.0
5,0,0,2,1650,5,125,1086,100.66,19.0
6,0,0,2,1650,12,127,1096,100.82,20.0
7,0,0,2,1650,3,133,1063,101.22,39.0
8,0,0,2,1650,9,131,1196,101.48,11.0
9,0,0,2,1650,6,113,983,101.7,13.0
10,0,0,2,1650,10,120,983,101.83,58.0
11,0,0,2,1650,8,132,1144,108.94,12.0
12,0,0,2,1650,7,118,1020,117.11,131.0
1,0,0,2,1650,9,116,1125,100.15,3.1
2,0,0,2,1650,4,119,1173,100.16,6.4
3,0,0,2,1650,1,119,1173,100.34,4.1
4,0,0,2,1650,6,133,1061,100.48,7.5
5,0,0,2,1650,8,126,1062,100.58,22.0
6,0,0,2,1650,5,119,1060,100.6,7.8
7,0,0,2,1650,7,125,1064,100.86,110.0
8,0,0,2,1650,11,117,1162,100.9,40.0
9,0,0,2,1650,3,120,1113,100.94,81.0
10,0,0,2,1650,10,130,1101,100.94,16.0
11,0,0,2,1650,12,125,1027,101.06,36.0
12,0,0,2,1650,2,131,1103,101.23,18.0
-1,0,0,2,1650,0,129,0,0,-1
1,0,0,2,1200,9,126,1044,69.84,12.0
2,0,0,2,1200,4,123,1029,69.89,5.0
3,0,0,2,1200,12,127,1030,69.92,20.0
4,0,0,2,1200,8,131,1076,70.16,30.0
5,0,0,2,1200,10,117,1134,70.17,7.3
6,0,0,2,1200,5,127,1153,70.2,14.0
7,0,0,2,1200,3,115,1080,70.36,6.7
8,0,0,2,1200,7,117,1137,70.36,3.2
9,0,0,2,1200,2,122,1112,71.17,26.0
10,0,0,2,1200,1,110,1028,71.23,10.0
11,0,0,2,1200,6,132,1119,71.31,24.0
12,0,0,2,1200,11,116,1136,71.42,85.0
1,0,0,2,1650,10,125,1094,98.66,6.4
2,0,0,2,1650,12,126,1015,98.77,19.0
3,0,0,2,1650,5,126,1053,99.27,5.3
4,0,0,2,1650,11,120,1139,99.38,3.2
5,0,0,2,1650,1,127,1040,99.69,17.0
6,0,0,2,1650,9,116,1078,99.76,13.0
7,0,0,2,1650,7,119,1036,100.04,28.0
8,0,0,2,1650,6,117,1197,100.24,124.0
9,0,0,2,1650,8,131,1136,100.45,27.0
10,0,0,2,1650,4,127,1080,100.52,13.0
11,0,0,2,1650,3,132,1092,100.65,31.0
12,0,0,2,1650,2,119,1142,100.92,5.2
1,0,0,2,1650,2,130,1115,100.73,3.9
2,0,0,2,1650,9,128,1025,101.09,11.0
3,0,0,2,1650,7,133,1148,101.15,4.8
4,0,0,2,1650,12,133,1169,101.18,5.9
5,0,0,2,1650,5,127,1137,101.7,26.0
6,0,0,2,1650,8,115,1024,101.83,63.0
7,0,0,2,1650,4,125,1021,101.91,28.0
8,0,0,2,1650,10,132,1190,101.95,16.0
9,0,0,2,1650,11,121,1151,101.96,50.0
10,0,0,2,1650,3,121,1136,102.25,3.2
11,0,0,2,1650,1,127,1051,103.03,57.0
-1,0,0,2,1650,0,118,0,0,-1
1,0,0,2,1200,4,121,1191,70.18,5.6
2 ,0,0,2,1200,7,123,1171,70.25,7.6
2 ,0,0,2,1200,9,133,1017,70.25,4.2
4,0,0,2,1200,1,115,1156,70.29,4.8
5,0,0,2,1200,8,133,1108,70.45,12.0
6,0,0,2,1200,2,118,974,70.56,10.0
7,0,0,2,1200,5,113,1087,70.59,8.7
8,0,0,2,1200,11,124,1072,70.72,16.0
9,0,0,2,1200,12,133,1151,70.9,12.0
10,0,0,2,1200,10,122,1197,71.64,47.0
11,0,0,2,1200,6,125,1154,71.69,205.0
12,0,0,2,1200,3,113,1123,72.09,246.0
-1,0,0,2,1200,0,115,0,0,-1
1,0,0,2,1650,1,124,1072,100.76,15.0
2,0,0,2,1650,2,126,1070,100.82,15.0
3,0,0,2,1650,9,131,1170,100.94,2.9
4,0,0,2,1650,5,129,1103,101.15,8.4
5,0,0,2,1650,7,126,1055,101.2,30.0
6,0,0,2,1650,3,122,1119,101.42,2.8
7,0,0,2,1650,10,117,1130,101.51,9.2
8,0,0,2,1650,12,130,1202,101.85,29.0
9,0,0,2,1650,6,121,1091,102.1,42.0
10,0,0,2,1650,8,130,1179,102.28,21.0
11,0,0,2,1650,11,133,1067,102.42,82.0
12,0,0,2,1650,4,113,1131,104.48,132.0
1,0,0,2,1650,12,126,1162,99.95,2.3
2,0,0,2,1650,4,130,1039,101.02,8.1
3,0,0,2,1650,3,122,1202,101.04,5.4
4,0,0,2,1650,2,121,1099,101.08,22.0
5,0,0,2,1650,7,119,1140,101.08,9.3
6,0,0,2,1650,5,119,1192,101.16,10.0
7,0,0,2,1650,10,130,1072,101.54,18.0
8,0,0,2,1650,1,123,1024,101.62,13.0
9,0,0,2,1650,8,133,1117,101.64,38.0
10,0,0,2,1650,9,119,1139,102.08,31.0
11,0,0,2,1650,11,129,1068,102.17,25.0
12,0,0,2,1650,6,112,1081,102.86,116.0
1,0,0,2,1000,1,133,1086,57.29,3.3
2,0,0,2,1000,5,127,1127,57.47,8.0
3,0,0,2,1000,6,125,1023,57.58,4.9
4,0,0,2,1000,10,120,1008,57.61,28.0
5,0,0,2,1000,8,123,1068,57.62,5.5
6,0,0,2,1000,2,127,1073,57.84,7.0
7,0,0,2,1000,9,118,1041,58.1,8.1
8,0,0,2,1000,11,115,1250,58.1,13.0
9,0,0,2,1000,3,115,1070,58.29,151.0
10,0,0,2,1000,4,120,1051,58.38,190.0
11,0,0,2,1000,12,125,1210,58.99,144.0
12,0,0,2,1000,7,122,1087,61.22,106.0
1,0,0,2,1200,5,129,1035,69.79,4.8
2,0,0,2,1200,9,120,1119,70.31,5.3
3,0,0,2,1200,8,125,1052,70.42,5.8
4,0,0,2,1200,12,115,1087,70.48,35.0
5,0,0,2,1200,4,132,1172,70.59,15.0
6,0,0,2,1200,7,119,1119,70.65,12.0
7,0,0,2,1200,6,116,1149,70.68,24.0
8,0,0,2,1200,3,125,1139,70.94,6.2
9,0,0,2,1200,11,122,1171,70.96,33.0
10,0,0,2,1200,10,118,1178,70.97,10.0
11,0,0,2,1200,1,116,1081,72.19,106.0
-1,0,0,2,1200,2,133,1128,0,7.2
1,0,0,2,1800,9,131,1009,109.0,4.5
2,0,0,2,1800,7,123,1000,109.05,20.0
3,0,0,2,1800,4,125,1120,109.1,1.8
4,0,0,2,1800,8,125,1018,109.11,9.8
5,0,0,2,1800,12,116,1042,109.16,22.0
6,0,0,2,1800,2,120,1040,109.4,13.0
7,0,0,2,1800,11,122,1056,109.67,43.0
8,0,0,2,1800,6,117,1101,109.8,16.0
9,0,0,2,1800,10,124,1087,110.02,82.0
10,0,0,2,1800,5,120,1145,110.1,17.0
11,0,0,2,1800,1,119,1120,111.46,102.0
12,0,0,2,1800,3,119,1228,111.48,73.0
1,0,0,2,1200,11,123,1111,69.73,8.8
2,0,0,2,1200,9,119,1194,69.78,11.0
3,0,0,2,1200,1,123,1077,69.8,7.4
4,0,0,2,1200,8,124,1172,69.85,19.0
5,0,0,2,1200,2,128,1145,70.16,11.0
6,0,0,2,1200,5,120,1219,70.24,2.6
7,0,0,2,1200,10,117,1168,70.38,39.0
8,0,0,2,1200,12,108,1105,70.38,31.0
9,0,0,2,1200,6,124,1050,70.7,14.0
10,0,0,2,1200,3,122,1079,70.87,4.8
11,0,0,2,1200,7,122,1161,75.88,50.0
-1,0,0,2,1200,0,118,0,0,-1
1,0,0,2,1000,7,130,1141,57.79,15.0
2,0,0,2,1000,9,128,1113,57.87,4.7
3,0,0,2,1000,1,116,1009,57.91,5.2
4,0,0,2,1000,2,116,1179,57.93,2.7
5,0,0,2,1000,8,131,1018,58.02,72.0
6,0,0,2,1000,4,123,1092,58.11,14.0
7,0,0,2,1000,3,127,1140,58.15,15.0
8,0,0,2,1000,10,120,1157,58.21,7.7
9,0,0,2,1000,6,121,1071,58.23,86.0
10,0,0,2,1000,5,133,1004,58.31,11.0
-1,0,0,2,1000,0,131,0,0,-1
1,0,0,2,1650,4,114,1138,101.78,6.9
2,0,0,2,1650,12,132,1150,101.84,6.3
3,0,0,2,1650,7,130,1176,101.86,3.3
4,0,0,2,1650,10,125,1021,101.97,13.0
5,0,0,2,1650,8,133,1037,102.0,6.5
6,0,0,2,1650,9,129,1071,102.03,18.0
7,0,0,2,1650,1,124,1026,102.1,29.0
8,0,0,2,1650,11,118,1075,102.11,47.0
9,0,0,2,1650,5,111,1091,102.12,20.0
10,0,0,2,1650,3,131,1221,102.24,12.0
11,0,0,2,1650,2,131,1031,102.63,8.0
12,0,0,2,1650,6,129,1161,102.78,47.0
1,0,0,2,1650,7,119,1059,98.58,3.0
2,0,0,2,1650,3,119,1081,98.81,35.0
3,0,0,2,1650,1,113,1226,98.87,4.3
4,0,0,2,1650,4,118,1030,99.25,13.0
5,0,0,2,1650,6,133,989,99.32,3.1
6,0,0,2,1650,9,120,1044,99.34,20.0
7,0,0,2,1650,2,131,1250,99.75,8.2
8,0,0,2,1650,8,118,1072,100.14,31.0
9,0,0,2,1650,5,124,1101,100.77,40.0
1,0,0,2,1000,12,123,1083,57.43,65.0
2,0,0,2,1000,1,132,1169,57.48,2.0
3,0,0,2,1000,3,123,1176,57.52,7.7
4,0,0,2,1000,5,133,1212,57.53,17.0
5,0,0,2,1000,4,117,1170,57.55,56.0
6,0,0,2,1000,2,132,1118,57.75,5.4
7,0,0,2,1000,6,125,1031,57.87,14.0
